,file_name,transcription
22825,processed_668_pause_music2,pause music
22826,processed_668_play_spotify1,play spotify
22827,processed_668_play_spotify2,play spotify
22828,processed_668_reduce_volume1,reduce volume
22829,processed_668_reduce_volume2,reduce volume
22830,processed_668_skip_song1,skip song
22831,processed_668_skip_song2,skip song
22832,processed_668_stop_music1,stop music
22833,processed_668_stop_music2,stop music
22834,processed_669_increase_volume1,increase volume
22835,processed_669_increase_volume2,increase volume
22836,processed_669_next_song1,next song
22837,processed_669_next_song2,next song
22838,processed_669_pause_music1,pause music
22839,processed_669_pause_music2,pause music
22840,processed_669_play_spotify1,play spotify
22841,processed_669_play_spotify2,play spotify
22842,processed_669_reduce_volume1,reduce volume
22843,processed_669_reduce_volume2,reduce volume
22844,processed_669_skip_song1,skip song
22845,processed_669_skip_song2,skip song
22846,processed_669_stop_music1,stop music
22847,processed_669_stop_music2,stop music
22848,processed_66_increase_volume1,increase volume
22849,processed_66_increase_volume2,increase volume
22850,processed_66_next_song1,next song
22851,processed_66_next_song2,next song
22852,processed_66_pause_music1,pause music
22853,processed_66_pause_music2,pause music
22854,processed_66_play_spotify1,play spotify
22855,processed_66_play_spotify2,play spotify
22856,processed_66_reduce_volume1,reduce volume
22857,processed_66_reduce_volume2,reduce volume
22858,processed_66_skip_song1,skip song
22859,processed_66_skip_song2,skip song
22860,processed_66_stop_music1,stop music
22861,processed_66_stop_music2,stop music
22862,processed_670_increase_volume1,increase volume
22863,processed_670_increase_volume2,increase volume
22864,processed_670_next_song1,next song
22865,processed_670_next_song2,next song
22866,processed_670_pause_music1,pause music
22867,processed_670_pause_music2,pause music
22868,processed_670_play_spotify1,play spotify
22869,processed_670_play_spotify2,play spotify
22870,processed_670_reduce_volume1,reduce volume
22871,processed_670_reduce_volume2,reduce volume
22872,processed_670_skip_song1,skip song
22873,processed_670_skip_song2,skip song
22874,processed_670_stop_music1,stop music
22875,processed_670_stop_music2,stop music
22876,processed_671_increase_volume1,increase volume
22877,processed_671_increase_volume2,increase volume
22878,processed_671_next_song1,next song
22879,processed_671_next_song2,next song
22880,processed_671_pause_music1,pause music
22881,processed_671_pause_music2,pause music
22882,processed_671_play_spotify1,play spotify
22883,processed_671_play_spotify2,play spotify
22884,processed_671_reduce_volume1,reduce volume
22885,processed_671_reduce_volume2,reduce volume
22886,processed_671_skip_song1,skip song
22887,processed_671_skip_song2,skip song
22888,processed_671_stop_music1,stop music
22889,processed_671_stop_music2,stop music
22890,processed_672_increase_volume1,increase volume
22891,processed_672_increase_volume2,increase volume
22892,processed_672_next_song1,next song
22893,processed_672_next_song2,next song
22894,processed_672_pause_music1,pause music
22895,processed_672_pause_music2,pause music
22896,processed_672_play_spotify1,play spotify
22897,processed_672_play_spotify2,play spotify
22898,processed_672_reduce_volume1,reduce volume
22899,processed_672_reduce_volume2,reduce volume
22900,processed_672_skip_song1,skip song
22901,processed_672_skip_song2,skip song
22902,processed_672_stop_music1,stop music
22903,processed_672_stop_music2,stop music
22904,processed_673_increase_volume1,increase volume
22905,processed_673_increase_volume2,increase volume
22906,processed_673_next_song1,next song
22907,processed_673_next_song2,next song
22908,processed_673_pause_music1,pause music
22909,processed_673_pause_music2,pause music
22910,processed_673_play_spotify1,play spotify
22911,processed_673_play_spotify2,play spotify
22912,processed_673_reduce_volume1,reduce volume
22913,processed_673_reduce_volume2,reduce volume
22914,processed_673_skip_song1,skip song
22915,processed_673_skip_song2,skip song
22916,processed_673_stop_music1,stop music
22917,processed_673_stop_music2,stop music
22918,processed_674_increase_volume1,increase volume
22919,processed_674_increase_volume2,increase volume
22920,processed_674_next_song1,next song
22921,processed_674_next_song2,next song
22922,processed_674_pause_music1,pause music
22923,processed_674_pause_music2,pause music
22924,processed_674_play_spotify1,play spotify
22925,processed_674_play_spotify2,play spotify
22926,processed_674_reduce_volume1,reduce volume
22927,processed_674_reduce_volume2,reduce volume
22928,processed_674_skip_song1,skip song
22929,processed_674_skip_song2,skip song
22930,processed_674_stop_music1,stop music
22931,processed_674_stop_music2,stop music
22932,processed_675_increase_volume1,increase volume
22933,processed_675_increase_volume2,increase volume
22934,processed_675_next_song1,next song
22935,processed_675_next_song2,next song
22936,processed_675_pause_music1,pause music
22937,processed_675_pause_music2,pause music
22938,processed_675_play_spotify1,play spotify
22939,processed_675_play_spotify2,play spotify
22940,processed_675_reduce_volume1,reduce volume
22941,processed_675_reduce_volume2,reduce volume
22942,processed_675_skip_song1,skip song
22943,processed_675_skip_song2,skip song
22944,processed_675_stop_music1,stop music
22945,processed_675_stop_music2,stop music
22946,processed_676_increase_volume1,increase volume
22947,processed_676_increase_volume2,increase volume
22948,processed_676_next_song1,next song
22949,processed_676_next_song2,next song
22950,processed_676_pause_music1,pause music
22951,processed_676_pause_music2,pause music
22952,processed_676_play_spotify1,play spotify
22953,processed_676_play_spotify2,play spotify
22954,processed_676_reduce_volume1,reduce volume
22955,processed_676_reduce_volume2,reduce volume
22956,processed_676_skip_song1,skip song
22957,processed_676_skip_song2,skip song
22958,processed_676_stop_music1,stop music
22959,processed_676_stop_music2,stop music
22960,processed_677_increase_volume1,increase volume
22961,processed_677_increase_volume2,increase volume
22962,processed_677_next_song1,next song
22963,processed_677_next_song2,next song
22964,processed_677_pause_music1,pause music
22965,processed_677_pause_music2,pause music
22966,processed_677_play_spotify1,play spotify
22967,processed_677_play_spotify2,play spotify
22968,processed_677_reduce_volume1,reduce volume
22969,processed_677_reduce_volume2,reduce volume
22970,processed_677_skip_song1,skip song
22971,processed_677_skip_song2,skip song
22972,processed_677_stop_music1,stop music
22973,processed_677_stop_music2,stop music
22974,processed_678_increase_volume1,increase volume
22975,processed_678_increase_volume2,increase volume
22976,processed_678_next_song1,next song
22977,processed_678_next_song2,next song
22978,processed_678_pause_music1,pause music
22979,processed_678_pause_music2,pause music
22980,processed_678_play_spotify1,play spotify
22981,processed_678_play_spotify2,play spotify
22982,processed_678_reduce_volume1,reduce volume
22983,processed_678_reduce_volume2,reduce volume
22984,processed_678_skip_song1,skip song
22985,processed_678_skip_song2,skip song
22986,processed_678_stop_music1,stop music
22987,processed_678_stop_music2,stop music
22988,processed_679_increase_volume1,increase volume
22989,processed_679_increase_volume2,increase volume
22990,processed_679_next_song1,next song
22991,processed_679_next_song2,next song
22992,processed_679_pause_music1,pause music
22993,processed_679_pause_music2,pause music
22994,processed_679_play_spotify1,play spotify
22995,processed_679_play_spotify2,play spotify
22996,processed_679_reduce_volume1,reduce volume
22997,processed_679_reduce_volume2,reduce volume
22998,processed_679_skip_song1,skip song
22999,processed_679_skip_song2,skip song
23000,processed_679_stop_music1,stop music
23001,processed_679_stop_music2,stop music
23002,processed_67_increase_volume1,increase volume
23003,processed_67_increase_volume2,increase volume
23004,processed_67_next_song1,next song
23005,processed_67_next_song2,next song
23006,processed_67_pause_music1,pause music
23007,processed_67_pause_music2,pause music
23008,processed_67_play_spotify1,play spotify
23009,processed_67_play_spotify2,play spotify
23010,processed_67_reduce_volume1,reduce volume
23011,processed_67_reduce_volume2,reduce volume
23012,processed_67_skip_song1,skip song
23013,processed_67_skip_song2,skip song
23014,processed_67_stop_music1,stop music
23015,processed_67_stop_music2,stop music
23016,processed_680_increase_volume1,increase volume
23017,processed_680_increase_volume2,increase volume
23018,processed_680_next_song1,next song
23019,processed_680_next_song2,next song
23020,processed_680_pause_music1,pause music
23021,processed_680_pause_music2,pause music
23022,processed_680_play_spotify1,play spotify
23023,processed_680_play_spotify2,play spotify
23024,processed_680_reduce_volume1,reduce volume
23025,processed_680_reduce_volume2,reduce volume
23026,processed_680_skip_song1,skip song
23027,processed_680_skip_song2,skip song
23028,processed_680_stop_music1,stop music
23029,processed_680_stop_music2,stop music
23030,processed_681_increase_volume1,increase volume
23031,processed_681_increase_volume2,increase volume
23032,processed_681_next_song1,next song
23033,processed_681_next_song2,next song
23034,processed_681_pause_music1,pause music
23035,processed_681_pause_music2,pause music
23036,processed_681_play_spotify1,play spotify
23037,processed_681_play_spotify2,play spotify
23038,processed_681_reduce_volume1,reduce volume
23039,processed_681_reduce_volume2,reduce volume
23040,processed_681_skip_song1,skip song
23041,processed_681_skip_song2,skip song
23042,processed_681_stop_music1,stop music
23043,processed_681_stop_music2,stop music
23044,processed_682_increase_volume1,increase volume
23045,processed_682_increase_volume2,increase volume
23046,processed_682_next_song1,next song
23047,processed_682_next_song2,next song
23048,processed_682_pause_music1,pause music
23049,processed_682_pause_music2,pause music
23050,processed_682_play_spotify1,play spotify
23051,processed_682_play_spotify2,play spotify
23052,processed_682_reduce_volume1,reduce volume
23053,processed_682_reduce_volume2,reduce volume
23054,processed_682_skip_song1,skip song
23055,processed_682_skip_song2,skip song
23056,processed_682_stop_music1,stop music
23057,processed_682_stop_music2,stop music
23058,processed_683_increase_volume1,increase volume
23059,processed_683_increase_volume2,increase volume
23060,processed_683_next_song1,next song
23061,processed_683_next_song2,next song
23062,processed_683_pause_music1,pause music
23063,processed_683_pause_music2,pause music
23064,processed_683_play_spotify1,play spotify
23065,processed_683_play_spotify2,play spotify
23066,processed_683_reduce_volume1,reduce volume
23067,processed_683_reduce_volume2,reduce volume
23068,processed_683_skip_song1,skip song
23069,processed_683_skip_song2,skip song
23070,processed_683_stop_music1,stop music
23071,processed_683_stop_music2,stop music
23072,processed_684_increase_volume1,increase volume
23073,processed_684_increase_volume2,increase volume
